circ_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_id	gene_name	diffexpressed
chr15:44606024-44608605	0.3337978611331342	1.253633151580704	4.321431500087233	0.2900967310381752	0.7717422365772293	0.9995796280056491	ENSG00000104133	SPG11	NO
chr15:44606024-44610985	0.2180824222581701	0.6431172853683568	4.347464519048174	0.14792927752499743	0.882398582273543	0.9995796280056491	ENSG00000104133	SPG11	NO
chr15:44615362-44620403	1.7592408784637867	1.5012642620090928	0.7425622021552467	2.021735361228668	0.04320369867258829	0.42584066678468274	ENSG00000104133	SPG11	NO
chr15:44648865-44652266	0.4069354624007517	0.5268478135046025	2.355502086848286	0.22366688462990775	0.8230165153803878	0.9995796280056491	ENSG00000104133	SPG11	NO
chr15:48165932-48168839	0.17905411437133031	0.7242760411800341	4.346984470227225	0.16661574158836936	0.8676724068449267	0.9995796280056491	ENSG00000104177	MYEF2	NO
chr15:49011730-49027480	0.27454692109779044	0.44850971646414606	4.34501861233382	0.10322388842961483	0.9177852809552125	0.9995796280056491	ENSG00000138593	SECISBP2L	NO
chr15:49027364-49028682	0.592906875206364	1.404495073997589	2.3087559447861823	0.6083341451353195	0.5429658790959824	0.9995796280056491	ENSG00000138593	SECISBP2L	NO
chr15:49027364-49037769	0.8507007210099968	1.4390545571641957	1.9750016035715685	0.7286346272133791	0.46622519110502175	0.9995796280056491	ENSG00000138593	SECISBP2L	NO
chr15:49129476-49139653	0.3803420850228304	1.3646868447651352	3.4202454405033578	0.399002606246964	0.6898912838929565	0.9995796280056491	ENSG00000166200;ENSG00000200120	COPS2;Y_RNA	NO
chr15:49137149-49139653	0.5976998216319256	1.2707822703747358	1.5484222550307232	0.8206949146113387	0.41182006819111094	0.9995796280056491	ENSG00000166200;ENSG00000200120	COPS2;Y_RNA	NO
chr15:49235850-49239367	15.86537909779821	1.7981887676859414	0.529490977520376	3.3960706490352672	6.836071241034451e-4	0.04091088521812385	ENSG00000156958	GALK2	UP
chr15:49235850-49283718	0.1841465102404013	1.0264922498503115	4.349013840072548	0.23602873837559188	0.8134103700867674	0.9995796280056491	ENSG00000156958	GALK2	NO
chr15:49235850-49292537	0.46512778769316265	1.3627163089814807	2.673929867054304	0.5096305351055064	0.61031032728095	0.9995796280056491	ENSG00000156958	GALK2	NO
chr15:49575010-49590007	0.25178770379166776	0.2011396658754283	4.347279733159329	0.046267937243884845	0.9630966943022463	0.9995796280056491	ENSG00000166262	FAM227B	NO
chr15:50300788-50301368	6.18979703536519	1.216099734659156	0.5618326419369087	2.16452310507747	0.03042422530931449	0.34848298439155173	ENSG00000104064	GABPB1	NO
chr15:50300788-50304133	0.18098882188730284	1.0569976092056521	4.348990959878303	0.2430443334918383	0.8079710537313977	0.9995796280056491	ENSG00000104064	GABPB1	NO
chr15:50300788-50309798	0.7206881489763874	1.2472037463255272	1.8465905681662185	0.6754089227067155	0.4994159981532085	0.9995796280056491	ENSG00000104064	GABPB1	NO
chr15:50303965-50309798	0.5080312741026137	1.476797485087216	2.393191547752846	0.6170828601136822	0.5371800733619512	0.9995796280056491	ENSG00000104064	GABPB1	NO
chr15:50458999-50459162	0.3764211339673405	-0.17111240324450938	2.144655081913487	-0.07978551175317238	0.9364078475322587	0.9995796280056491	ENSG00000138592	USP8	NO
chr15:50471632-50477499	0.2196287625240604	0.6561111562568585	4.347036513274528	0.1509329756613027	0.8800285876404395	0.9995796280056491	ENSG00000138592	USP8	NO
chr15:50569886-50570155	0.238054834085098	0.2503211668119489	4.345165046868528	0.057609127412168205	0.9540599791262583	0.9995796280056491	ENSG00000092439	TRPM7	NO
chr15:50578558-50580908	0.2355316256749829	0.5516071162149798	4.349284519276953	0.12682709392088282	0.8990772510456413	0.9995796280056491	NA	NA	NO
chr15:50578558-50583159	0.2253883809359653	0.5152818997553883	4.349299971591101	0.11847467480310012	0.9056915603342898	0.9995796280056491	ENSG00000092439	TRPM7	NO
chr15:50583088-50586488	0.5278486368410811	0.9311652258638604	2.33170529356942	0.39934944970614816	0.6896357355900176	0.9995796280056491	ENSG00000092439	TRPM7	NO
chr15:50583088-50592626	2.781320567995651	2.9278744919828594	0.7368352190085996	3.973581089028656	7.080003920547426e-5	0.020398580526469527	ENSG00000092439	TRPM7	UP
chr15:50609580-50609724	5.7230697453332375	1.5630957637123484	0.631455178246669	2.4753867219087833	0.013309197478509269	0.21486896187826063	ENSG00000092439	TRPM7	NO
chr15:50631416-50632992	0.21759637048802458	0.8884923889227999	4.349113810668396	0.20429274275217263	0.8381247408320478	0.9995796280056491	ENSG00000092439	TRPM7	NO
chr15:50637421-50639548	0.4515893089365689	0.8402994518999094	2.1356596983758407	0.39346130497239484	0.6939787982464172	0.9995796280056491	ENSG00000092439	TRPM7	NO
chr15:50648686-50663046	1.150766799253706	1.3966341537696731	0.9769010772462416	1.4296577067010767	0.15281528441105743	0.9186508973441128	ENSG00000092439;ENSG00000288645	TRPM7;AC084756.2	NO
chr15:50739679-50748870	0.29584731621749927	0.7673300699310962	4.349182329275347	0.17643088098790913	0.859955445652744	0.9995796280056491	ENSG00000138600;ENSG00000279665	SPPL2A;AC012100.2	NO
chr15:50912077-50915571	0.5143533526872406	0.8908636751992521	4.3491122924469074	0.20483804861659077	0.8376986587573668	0.9995796280056491	ENSG00000081014	AP4E1	NO
chr15:50941441-50941775	0.2548891543850518	0.5880343370174871	4.349269110890293	0.13520302423804648	0.8924513560548687	0.9995796280056491	ENSG00000081014	AP4E1	NO
chr15:50948019-50958794	0.5031653004620946	0.44439518390631166	2.3918120807906376	0.18579853637975285	0.8526027523487358	0.9995796280056491	ENSG00000081014	AP4E1	NO
chr15:51781043-51782828	0.2463744930520932	0.16357601559378443	4.341460192224709	0.0376776495352276	0.9699446964279339	0.9995796280056491	ENSG00000128872	TMOD2	NO
chr15:51869216-51889145	0.3010815137416518	0.8355005702047161	4.349144180543092	0.19210689172884224	0.8476584766399495	0.9995796280056491	ENSG00000138594;ENSG00000207484	TMOD3;Y_RNA	NO
chr15:51869216-51902036	5.354157070725392	2.1949142982132486	0.6144940243624081	3.5719050327473343	3.5439393012796135e-4	0.03636664288477477	ENSG00000138594;ENSG00000207484	TMOD3;Y_RNA	UP
chr15:51887588-51902036	0.2958534543796257	1.059852851394281	4.348988842520893	0.24370098194594053	0.8074624128128755	0.9995796280056491	ENSG00000138594	TMOD3	NO
chr15:51893814-51902036	1.1135790450871166	-0.29109493033130335	1.041868416905135	-0.2793970194393639	0.7799401581894172	0.9995796280056491	ENSG00000138594	TMOD3	NO
chr15:51900154-51902036	0.6824546336991896	0.6482419790481049	1.7869538610381763	0.3627636914315696	0.7167814169128556	0.9995796280056491	ENSG00000138594	TMOD3	NO
chr15:52405286-52410476	0.29320730993588584	0.7545213544206198	2.8421793440543253	0.2654728161328154	0.7906452483819686	0.9995796280056491	ENSG00000197535	MYO5A	NO
chr15:52405286-52433285	0.32766661682502013	0.9567764486395584	3.8025182446730224	0.251616530697759	0.801337479990638	0.9995796280056491	ENSG00000197535	MYO5A	NO
chr15:52425829-52433285	0.9141992221874031	1.2583422268854474	1.1438749250444065	1.100069771034274	0.27130172351589354	0.9995796280056491	ENSG00000197535	MYO5A	NO
chr15:55327530-55334007	0.30786105729903	0.21558927157751934	4.305590765159239	0.05007193747303245	0.9600650623297515	0.9995796280056491	ENSG00000069943	PIGB	NO
chr15:55348331-55348725	0.2221405541302267	0.8464639196727054	4.346886934248981	0.194728763935276	0.8456052925787394	0.9995796280056491	ENSG00000260916	CCPG1	NO
chr15:55951375-55966546	0.7142465260041289	1.1987573358119947	1.2581742841046504	0.9527752640923366	0.3407039497840739	0.9995796280056491	ENSG00000069869	NEDD4	NO
chr15:56142777-56144483	0.47239369040755413	0.5558964483572739	1.7597673270679033	0.31589201584024174	0.7520844723078287	0.9995796280056491	ENSG00000181827	RFX7	NO
chr15:56179058-56181554	0.2730191236317709	0.6617583920917097	4.349236579556095	0.15215506905334916	0.8790646309626196	0.9995796280056491	NA	NA	NO
chr15:56383951-56412436	0.1961274464719058	0.7376417370892935	4.349198584064262	0.16960405988175828	0.865321529487863	0.9995796280056491	ENSG00000151575	TEX9	NO
chr15:56394164-56394834	0.1776729544961077	0.9718819220720942	4.3490556335778034	0.22346964581654793	0.823170004933425	0.9995796280056491	ENSG00000151575	TEX9	NO
chr15:56890013-56892300	0.1942556832183849	0.44913863164210804	4.345852386039011	0.1033488005908713	0.9176861456741665	0.9995796280056491	ENSG00000285253;ENSG00000285331	AC090517.4;AC090517.5	NO
chr15:57072652-57091891	0.33972163699722013	0.14327331278187105	4.343960000043207	0.032982189702586116	0.9736887904725039	0.9995796280056491	ENSG00000140262	TCF12	NO
chr15:57072652-57095163	0.39028413621933233	1.0797082092488886	4.348973968463462	0.24826734238429132	0.8039275651243907	0.9995796280056491	ENSG00000140262	TCF12	NO
chr15:57091788-57095163	0.20394216180163074	1.0368290360304553	4.347150462927034	0.23850774084601964	0.8114873122421845	0.9995796280056491	ENSG00000140262	TCF12	NO
chr15:57661449-57684674	0.2273978806182036	0.5343024288989443	4.3492919731197155	0.12284813992740365	0.9022273527887392	0.9995796280056491	NA	NA	NO
chr15:58621470-58621621	0.29732805442864124	0.21815527471950114	4.346326258401798	0.05019302780084432	0.9599685675615085	0.9995796280056491	ENSG00000137845	ADAM10	NO
chr15:58621470-58627883	0.5497111031077678	1.1588987820371184	1.735723190501268	0.6676748852462093	0.5043411448059625	0.9995796280056491	ENSG00000137845	ADAM10	NO
chr15:58621470-58643978	1.0617336421486336	2.058608438938743	1.174498513666251	1.752755252548343	0.07964402707427057	0.6207785462011437	ENSG00000137845	ADAM10	NO
chr15:58810229-58831916	0.24227223584611748	0.1426186462704027	4.346501979773885	0.03281228144702744	0.9738242843087449	0.9995796280056491	ENSG00000128923;ENSG00000259402	MINDY2;AC090515.5	NO
chr15:58851770-58851965	0.3781760379533862	1.77711002590702	1.6703680753882733	1.0639032510807145	0.2873725301031378	0.9995796280056491	ENSG00000128923	MINDY2	NO
chr15:58886974-58887540	0.3286000920823934	0.8568593628794267	3.3357458931468686	0.2568718932217839	0.7972776686701664	0.9995796280056491	ENSG00000137776	SLTM	NO
chr15:58912562-58913696	3.1457015113867413	2.0885421002648092	0.760404320025882	2.7466205086705995	0.006021276077762622	0.1277772778994895	ENSG00000137776	SLTM	NO
chr15:58912562-58916999	1.0395304109040504	1.3094271901158763	1.1733453734995112	1.1159776308747869	0.2644317097906994	0.9995796280056491	ENSG00000137776	SLTM	NO
chr15:58912562-58917020	0.18079420930935755	0.32140306843078853	4.344668954745603	0.0739764230091054	0.9410291455595496	0.9995796280056491	ENSG00000137776	SLTM	NO
chr15:58913498-58916999	0.21371333027810696	0.24916995986998652	4.3451657887183694	0.057344177871629744	0.9542710293761849	0.9995796280056491	ENSG00000137776	SLTM	NO
chr15:59091058-59092640	0.5650474932648216	1.141260939218942	1.9286110367396512	0.5917527782835166	0.5540161486789946	0.9995796280056491	ENSG00000157450	RNF111	NO
chr15:59671182-59680308	1.0986153951777426	0.9649885771324167	0.9150423797482806	1.0545834799453506	0.291615862517252	0.9995796280056491	ENSG00000227161;ENSG00000140299	AC092755.1;BNIP2	NO
chr15:59689659-59689760	0.2253883809359653	0.5152818997553883	4.349299971591101	0.11847467480310012	0.9056915603342898	0.9995796280056491	NA	NA	NO
chr15:60442415-60445791	2.248433563076327	2.631336264688172	0.8155248712600583	3.226555507280267	0.0012528992770257815	0.05579025191601576	ENSG00000128915	ICE2	NO
chr15:60453602-60466713	0.17123457704930628	0.17190997565891908	4.345210067814869	0.0395630989010779	0.9684414472025198	0.9995796280056491	ENSG00000128915	ICE2	NO
chr15:61929500-61931259	0.22282616207945824	1.2892521967525443	4.348798213790334	0.2964617196227312	0.7668774969674496	0.9995796280056491	ENSG00000129003	VPS13C	NO
chr15:62007307-62013992	15.593916074833741	1.416777447528714	0.5075709512183624	2.791289462345928	0.00524984992164269	0.11881155819645134	ENSG00000129003	VPS13C	NO
chr15:62007307-62014013	0.19871952067693702	0.09854510025605592	4.341583086093706	0.022697964844137265	0.9818911992377061	0.9995796280056491	ENSG00000129003	VPS13C	NO
chr15:62033440-62044255	0.5049936687732081	1.5170323364293157	1.6781118197437133	0.9040114720489852	0.3659893183222389	0.9995796280056491	ENSG00000129003	VPS13C	NO
chr15:63553714-63559970	0.22361034447316686	1.20724953875718	4.348867418381633	0.2776009067681443	0.781318735991535	0.9995796280056491	ENSG00000140455	USP3	NO
chr15:63553714-63563008	1.473673913283094	2.729343300682006	0.9407554096863193	2.90122519900477	0.0037170664128738525	0.0994448017815644	ENSG00000140455	USP3	NO
chr15:63659735-63659936	0.39791697374354623	0.9968988707874451	2.264219967732416	0.4402835788900073	0.6597317325210219	0.9995796280056491	ENSG00000103657	HERC1	NO
chr15:63674341-63689699	0.2253883809359653	0.5152818997553883	4.349299971591101	0.11847467480310012	0.9056915603342898	0.9995796280056491	ENSG00000103657	HERC1	NO
chr15:63690540-63694894	0.1905116516980816	0.354771905836874	4.345917866977232	0.0816333664592775	0.934938267236229	0.9995796280056491	ENSG00000103657	HERC1	NO
chr15:63696123-63716473	1.3538269336271969	1.7125224429398735	1.0873953438815753	1.5748848407119709	0.1152830283818151	0.7821144486108154	ENSG00000103657	HERC1	NO
chr15:63706779-63716473	0.6547013756931582	1.5592230448880606	1.247924614677616	1.249452912899602	0.2114994655909172	0.9995796280056491	ENSG00000103657	HERC1	NO
chr15:63727646-63747858	0.27667710811534657	0.5880343370736788	4.349269110890271	0.13520302425096697	0.8924513560446534	0.9995796280056491	ENSG00000103657	HERC1	NO
chr15:63746917-63747858	0.4608893881427466	1.4792822109714359	1.6628587006779554	0.8896018707833236	0.37367970134292244	0.9995796280056491	ENSG00000103657	HERC1	NO
chr15:63774693-63775649	0.33474760295434935	0.6450534211638922	3.285754011638819	0.1963182328558315	0.8443610913071543	0.9995796280056491	ENSG00000103657	HERC1	NO
chr15:64203081-64204949	0.2852466656247174	0.6812965238005545	4.346164460089189	0.15675810937595616	0.875435488473504	0.9995796280056491	ENSG00000169118;ENSG00000259316	CSNK1G1;AC087632.2	NO
chr15:64204440-64204949	0.3310490466670058	1.431653141003452	3.7807279976920283	0.3786712881427637	0.7049319770239155	0.9995796280056491	ENSG00000169118;ENSG00000259316	CSNK1G1;AC087632.2	NO
chr15:64376742-64376905	0.41214857149128054	1.8010918030741825	2.3462370638220653	0.7676512449855213	0.44269440887982936	0.9995796280056491	ENSG00000259316;ENSG00000166803	AC087632.2;PCLAF	NO
chr15:64499292-64500166	0.6173985024836427	0.44146651116020047	1.2408672956595252	0.35577254127368996	0.7220109142919494	0.9995796280056491	ENSG00000180357	ZNF609	NO
chr15:64741172-64751638	0.47704553550834156	0.7555654432375933	4.349188735838368	0.1737256047344074	0.8620811138320545	0.9995796280056491	NA	NA	NO
chr15:64748418-64750381	0.1818525513873493	1.0075120745504638	4.349028317193579	0.231663719127175	0.8167992127523706	0.9995796280056491	NA	NA	NO
chr15:64748418-64751638	13.850206002712506	1.262575578243349	0.5167102334838607	2.4434886255891914	0.014546028114991116	0.22466865280288342	NA	NA	NO
chr15:64750342-64751638	1.4005402705544534	0.43104759090200895	0.855463938596481	0.5038758169154486	0.6143486454248066	0.9995796280056491	NA	NA	NO
chr15:64974601-64983593	0.1968597203274307	0.8088180878477129	4.346918508810113	0.18606700038393673	0.8523922198583983	0.9995796280056491	ENSG00000090487	SPG21	NO
chr15:65178933-65180204	2.85062136215558	1.7020277462074522	0.7559762859533196	2.251430075033531	0.024358311067367154	0.3082231557527827	ENSG00000166855	CLPX	NO
chr15:65463760-65480399	0.19847068208194873	0.21136155107652377	4.345188063174656	0.04864267046754704	0.9612040640787243	0.9995796280056491	ENSG00000074603;ENSG00000259232	DPP8;AC105129.1	NO
chr15:65490188-65500779	0.34378773226958403	0.6994759107595793	4.34921807572749	0.16082796920744855	0.8722288957409673	0.9995796280056491	ENSG00000074603	DPP8	NO
chr15:65497863-65500779	0.2682968970232963	0.38697946280022855	4.345065330154861	0.08906182839520997	0.9290327733270738	0.9995796280056491	ENSG00000074603	DPP8	NO
chr15:65661841-65665462	0.2139683963965643	0.6613505484248146	4.34703258458937	0.15213839223781367	0.8790777840142794	0.9995796280056491	ENSG00000174485	DENND4A	NO
chr15:65696365-65697383	0.23647866804299283	0.2480972337410831	4.342568026158207	0.057131455914248584	0.9544404791410144	0.9995796280056491	ENSG00000174485;ENSG00000238311	DENND4A;SNORD13E	NO
chr15:65696365-65703008	0.25374524028877093	0.4090619770270739	4.344443398806046	0.09415751098046153	0.9249840360947159	0.9995796280056491	ENSG00000174485;ENSG00000238311	DENND4A;SNORD13E	NO
chr15:65700543-65701890	0.49540822211299573	1.5250425242687093	1.3108045261063983	1.1634400811833336	0.24465099549022448	0.9995796280056491	ENSG00000174485	DENND4A	NO
chr15:65702304-65703008	0.7600239896799011	0.7190751543262294	1.59020006880515	0.45219162571570665	0.6511309405207639	0.9995796280056491	ENSG00000174485	DENND4A	NO
chr15:65715477-65738875	0.208292130925092	0.20941291660660355	4.345189203460678	0.04819419979222515	0.9615614727133633	0.9995796280056491	ENSG00000174485;ENSG00000264737	DENND4A;MIR4511	NO
chr15:65715477-65756472	0.6568418959687261	1.2084504562934313	1.4479777802092964	0.8345780389798227	0.40395533134615624	0.9995796280056491	ENSG00000174485;ENSG00000264737	DENND4A;MIR4511	NO
chr15:65715477-65761438	0.27976363588105363	0.8278469975553426	4.346902745939336	0.1904452539980741	0.8489602389496794	0.9995796280056491	ENSG00000174485;ENSG00000264737	DENND4A;MIR4511	NO
chr15:65722847-65732818	0.2059336952859621	0.6581319399470159	4.345685986605635	0.15144489085854893	0.8796247800226887	0.9995796280056491	ENSG00000174485	DENND4A	NO
chr15:65722847-65741784	0.3921083488356309	0.8554929880699269	3.2983162508952444	0.25937263833864477	0.7953477389529373	0.9995796280056491	ENSG00000174485	DENND4A	NO
chr15:65722847-65752628	0.3736677145594201	0.7764915777981151	4.3491773645030465	0.17853757451596594	0.8583008150009914	0.9995796280056491	ENSG00000174485	DENND4A	NO
chr15:65722847-65756472	0.5125875461695036	0.38081644647276536	1.9403157778194784	0.1962651908653373	0.8444026051652918	0.9995796280056491	ENSG00000174485	DENND4A	NO
chr15:65729071-65732818	0.33849225374118846	0.607159465515759	3.968123640912962	0.15300921051342728	0.8783910118831434	0.9995796280056491	ENSG00000174485	DENND4A	NO
chr15:65729071-65738875	1.52865411439466	1.1200928042195104	0.8028878628278424	1.3950800056616175	0.16299171482591146	0.9472233791783574	ENSG00000174485	DENND4A	NO
chr15:65729071-65740250	0.2330528204839964	0.5850359971645916	4.349270364864471	0.13451359609436978	0.8929964606656795	0.9995796280056491	ENSG00000174485	DENND4A	NO
chr15:65729071-65756472	1.0019793211101733	0.6229513433275148	1.2445636709359071	0.5005379458481685	0.6166963442453802	0.9995796280056491	ENSG00000174485	DENND4A	NO
chr15:65737706-65738875	0.3334806334479039	0.949969691564699	2.7631295128190785	0.34380208642319265	0.7309951310382764	0.9995796280056491	ENSG00000174485	DENND4A	NO
chr15:65741714-65756472	0.3070407683480643	-0.0934210891151239	4.342739770639229	-0.021512016388072177	0.9828372179901861	0.9995796280056491	ENSG00000174485	DENND4A	NO
chr15:65752378-65756472	0.4488122210512537	0.2929015797145787	3.873010832308211	0.07562632597647995	0.9397163913367564	0.9995796280056491	ENSG00000174485	DENND4A	NO
chr15:65752378-65761438	0.4748458287481964	0.9996187438896694	1.9943217292891375	0.501232438682788	0.6162075471384094	0.9995796280056491	ENSG00000174485	DENND4A	NO
chr15:66349059-66349437	1.3664660242661655	1.9762712538553437	1.3080039775408387	1.510906149972805	0.13081236374955912	0.8462136587633398	ENSG00000075131	TIPIN	NO
chr15:66535932-66546705	0.5816715464928655	0.771141241040215	1.7217364383301834	0.4478857645529661	0.654235642635243	0.9995796280056491	ENSG00000174442	ZWILCH	NO
chr15:67231813-67236820	0.3223040002607326	1.1608861590650184	4.34890704393915	0.2669374505676975	0.7895173211316204	0.9995796280056491	ENSG00000103591	AAGAB	NO
chr15:67664596-67703408	1.231118183560607	0.5824108169173284	1.0172195708703178	0.572551721964046	0.5669482560786683	0.9995796280056491	ENSG00000137764	MAP2K5	NO
chr15:67692478-67703408	0.413609338871038	0.26372402807167544	2.2171266629064883	0.1189485618859289	0.9053161080144315	0.9995796280056491	ENSG00000137764	MAP2K5	NO
chr15:68141945-68146700	0.6438354876932184	1.9703734524166145	1.4748774433568577	1.335957412116898	0.18156319375300203	0.9995796280056491	ENSG00000033800	PIAS1	NO
chr15:68141945-68153695	0.4452882477817542	1.1287586369427223	2.148178578067704	0.5254491635225437	0.5992709843134579	0.9995796280056491	ENSG00000033800	PIAS1	NO
chr15:68141945-68164804	0.6898926001292806	0.9914718914055265	1.6144822229827942	0.6141113709965531	0.5391417346848255	0.9995796280056491	ENSG00000033800	PIAS1	NO
chr15:68141945-68173892	0.25993140537049453	0.5816502892067337	4.344153236216523	0.1338926731123586	0.8934874441265409	0.9995796280056491	ENSG00000033800	PIAS1	NO
chr15:68145815-68153695	0.2060269121730604	0.8493499104528689	4.347311520014152	0.19537360194746384	0.845100480978889	0.9995796280056491	ENSG00000033800	PIAS1	NO
chr15:68145815-68173892	0.3211837760633361	0.2704377683100932	3.1732845092305144	0.08522329703606416	0.9320838696002203	0.9995796280056491	ENSG00000033800	PIAS1	NO
chr15:68148776-68153695	0.2253883809359653	0.5152818997553883	4.349299971591101	0.11847467480310012	0.9056915603342898	0.9995796280056491	NA	NA	NO
chr15:68175636-68176654	0.5554531224650171	1.12561542892031	1.346012667991627	0.8362591643359718	0.40300912071877193	0.9995796280056491	ENSG00000033800	PIAS1	NO
chr15:68209636-68218650	0.3001306299939269	0.6617583928019125	4.34923657955576	0.15215506921665453	0.8790646308338204	0.9995796280056491	ENSG00000260007;ENSG00000128973	AC107871.1;CLN6	NO
chr15:69255793-69261329	0.39122621502314847	0.4833053351103998	4.039263263111825	0.11965185322881484	0.9047589418079578	0.9995796280056491	ENSG00000138604	GLCE	NO
chr15:69436137-69436722	0.39370309434411516	-0.09587983401111667	4.318413458295464	-0.02220256002281026	0.9822863754921625	0.9995796280056491	ENSG00000137807	KIF23	NO
chr15:70656929-70660216	0.3093505133034492	1.104535317719841	3.995119449372568	0.27647116230612523	0.7821862059336547	0.9995796280056491	NA	NA	NO
chr15:70666723-70671091	0.2253883809359653	0.5152818997553883	4.349299971591101	0.11847467480310012	0.9056915603342898	0.9995796280056491	NA	NA	NO
chr15:70687539-70687646	0.25097659666633	0.551607116240261	4.34928451927694	0.12682709392669594	0.8990772510410403	0.9995796280056491	NA	NA	NO
chr15:71991102-71994585	0.25259200708769136	0.2102780595125638	4.345188697857651	0.04839330904460815	0.9614027916680192	0.9995796280056491	ENSG00000066933	MYO9A	NO
chr15:72007825-72027793	0.331574019525433	0.37867289341602134	2.6416742975720733	0.14334579163072997	0.8860170927325566	0.9995796280056491	ENSG00000066933	MYO9A	NO
chr15:72496790-72518134	0.1974129254718084	0.989626237615218	4.34904214298788	0.22755039042581562	0.8199957908190078	0.9995796280056491	ENSG00000166233	ARIH1	NO
chr15:72518066-72555907	0.30954530537137215	0.6478532845890709	4.29309839927079	0.15090576183837595	0.8800500552519822	0.9995796280056491	ENSG00000166233	ARIH1	NO
chr15:74375345-74376561	0.3865637017606748	1.0219710765464882	4.075962687575533	0.2507312149008846	0.8020219253894469	0.9995796280056491	NA	NA	NO
chr15:74655732-74656068	0.18046709796525928	0.9372954644168924	4.349080843715447	0.21551576024881502	0.8293652258500857	0.9995796280056491	ENSG00000179151	EDC3	NO
chr15:74671454-74675142	0.2208788165359903	1.2644464868072127	4.348819630306595	0.290756249809806	0.7712377479520741	0.9995796280056491	ENSG00000179151	EDC3	NO
chr15:74926765-74929232	1.640527778139359	1.628847922940285	1.062242543637972	1.5334049014472728	0.12517612182411036	0.8218902929436943	ENSG00000178741	COX5A	NO
chr15:75400039-75413045	0.241187563099534	0.6247969458079932	4.349252964606864	0.14365615219267192	0.8857719974352309	0.9995796280056491	ENSG00000169375	SIN3A	NO
chr15:75411491-75413045	0.4162616680194688	0.6312248200996385	2.0494149014691074	0.30800245457723074	0.7580804645955843	0.9995796280056491	ENSG00000169375	SIN3A	NO
chr15:75414204-75422823	0.24704540430706162	0.7277051907284677	4.34698189417818	0.16740469789006202	0.8670516289565489	0.9995796280056491	ENSG00000169375	SIN3A	NO
chr15:75854385-75883424	1.0422558528086612	0.16118742780532033	1.1235790219176915	0.1434589153597852	0.8859277563614288	0.9995796280056491	ENSG00000140367	UBE2Q2	NO
chr15:75873427-75878021	0.7920263714986143	1.5150890549462317	1.3569430971846506	1.1165457550060118	0.26418859626873364	0.9995796280056491	ENSG00000140367	UBE2Q2	NO
chr15:75873427-75883424	0.2724293470445366	0.624796946080749	4.349252964606737	0.14365615225538939	0.8857719973857033	0.9995796280056491	NA	NA	NO
chr15:75876186-75879188	0.17675338547928146	0.9590615706315625	4.347942244154901	0.220578268241917	0.8254208237205752	0.9995796280056491	ENSG00000140367	UBE2Q2	NO
chr15:75876186-75883424	2.46920442590729	0.6910406694432685	0.8124989640440385	0.8505126775839349	0.39504011511457743	0.9995796280056491	NA	NA	NO
chr15:75933741-75934479	0.19408313543403857	0.9697741764232488	4.34905722609333	0.22298491972118226	0.8235472433558381	0.9995796280056491	ENSG00000167196	FBXO22	NO
chr15:76274411-76286481	0.3070796260545358	-0.22199543315582343	4.343270560324985	-0.05111250383149343	0.9592358724005322	0.9995796280056491	ENSG00000140374	ETFA	NO
chr15:76274411-76295737	2.029655160891401	0.8043138489984583	0.8347384102779287	0.9635519811897233	0.3352705911825638	0.9995796280056491	ENSG00000140374	ETFA	NO
chr15:76285636-76292700	0.26141963325874473	0.8912536829132084	4.3491120422880885	0.20492773564976166	0.8376285851412562	0.9995796280056491	ENSG00000140374	ETFA	NO
chr15:76287845-76292700	7.511080078578272	1.1278723470607175	0.5310235696889617	2.1239591073544064	0.03367356314168263	0.36986607257235277	ENSG00000140374	ETFA	NO
chr15:76287845-76295737	0.2032614984547895	1.138612153884526	4.348926023360309	0.2618145601393211	0.7934644131532641	0.9995796280056491	ENSG00000140374	ETFA	NO
chr15:76292430-76292700	1.1663711621640185	0.3944904722848294	0.9826131732794985	0.4014707750845703	0.6880735506675023	0.9995796280056491	ENSG00000140374	ETFA	NO
chr15:76292430-76295737	7.90715271550913	1.5172170576796922	0.5469924012193356	2.7737443048524386	0.0055415214556637634	0.12209275654228603	ENSG00000140374	ETFA	NO
chr15:76665652-76665789	0.5645010442980781	-0.27858315551258617	2.5942787185653553	-0.10738366449177965	0.9144846134137513	0.9995796280056491	ENSG00000140386	SCAPER	NO
chr15:76728594-76733384	0.2983969394737493	1.2718080140530519	4.348813423327117	0.29244943166130094	0.7699430182606931	0.9995796280056491	ENSG00000140386	SCAPER	NO
chr15:76857808-76862533	0.1807127203140393	0.5016816837946285	4.347134845175148	0.11540513502852141	0.9081240089949227	0.9995796280056491	ENSG00000140386	SCAPER	NO
chr15:77239781-77255423	0.2253883809359653	0.5152818997553883	4.349299971591101	0.11847467480310012	0.9056915603342898	0.9995796280056491	ENSG00000173517	PEAK1	NO
chr15:77252366-77284030	0.19926980923775386	1.0691324760008025	4.348982000748123	0.2458351117150836	0.8058098757317665	0.9995796280056491	ENSG00000173517	PEAK1	NO
chr15:77252366-77286504	0.3724473163667979	0.9027514868781784	3.0467859196917977	0.29629633018965035	0.7670037882842756	0.9995796280056491	ENSG00000173517	PEAK1	NO
chr15:77365162-77388802	1.6234798949012563	0.3847547547033731	0.8349104575093748	0.4608335555541331	0.6449180252711326	0.9995796280056491	ENSG00000173517	PEAK1	NO
